ProductKey;OrderDateKey;DueDateKey;ShipDateKey;CustomerKey;SalesOrderNumber;SalesAmount
379;20240223;20240306;20240301;13811;SO47292;"818,086"
385;20240223;20240306;20240301;19192;SO47293;"375,1641"
383;20240223;20240306;20240301;18139;SO47294;"375,1641"
387;20240223;20240306;20240301;14005;SO47295;"375,1641"
385;20240223;20240306;20240301;14024;SO47296;"375,1641"
377;20240223;20240306;20240301;13385;SO47297;"818,086"
371;20240223;20240306;20240301;13403;SO47298;"818,086"
369;20240223;20240306;20240301;13425;SO47299;"916,2563"
337;20240223;20240306;20240301;20717;SO47300;"293,6213"
358;20240223;20240306;20240301;26292;SO47301;"768,4119"
360;20240223;20240306;20240301;12670;SO47302;"768,4119"
323;20240223;20240306;20240301;26029;SO47303;"293,6213"
379;20240224;20240307;20240302;16272;SO47304;"818,086"
369;20240224;20240307;20240302;25393;SO47305;"916,2563"
369;20240224;20240307;20240302;28798;SO47306;"916,2563"
335;20240224;20240307;20240302;20711;SO47307;"293,6213"
327;20240224;20240307;20240302;20718;SO47308;"293,6213"
377;20240224;20240307;20240302;13316;SO47309;"818,086"
354;20240224;20240307;20240302;26303;SO47310;"776,7824"
333;20240224;20240307;20240302;15252;SO47311;"293,6213"
333;20240224;20240307;20240302;15280;SO47312;"293,6213"
373;20240224;20240307;20240302;21231;SO47313;"818,086"
362;20240224;20240307;20240302;12673;SO47314;"768,4119"
379;20240225;20240308;20240303;13840;SO47315;"818,086"
369;20240225;20240308;20240303;13361;SO47316;"916,2563"
379;20240225;20240308;20240303;14154;SO47317;"818,086"
375;20240225;20240308;20240303;13273;SO47318;"818,086"
370;20240225;20240308;20240303;13299;SO47319;"916,2563"
377;20240225;20240308;20240303;13315;SO47320;"818,086"
373;20240225;20240308;20240303;13354;SO47321;"818,086"
343;20240225;20240308;20240303;15287;SO47322;"293,6213"
362;20240226;20240309;20240304;28529;SO47323;"768,4119"
377;20240226;20240309;20240304;13400;SO47324;"818,086"
373;20240226;20240309;20240304;13278;SO47325;"818,086"
379;20240226;20240309;20240304;13288;SO47326;"818,086"
377;20240226;20240309;20240304;13304;SO47327;"818,086"
360;20240226;20240309;20240304;12681;SO47328;"768,4119"
379;20240227;20240310;20240305;13367;SO47329;"818,086"
369;20240227;20240310;20240305;16324;SO47330;"916,2563"
333;20240227;20240310;20240305;20807;SO47331;"293,6213"
356;20240227;20240310;20240305;20350;SO47332;"776,7824"
368;20240227;20240310;20240305;21229;SO47333;"916,2563"
369;20240227;20240310;20240305;21557;SO47334;"916,2563"
356;20240227;20240310;20240305;12581;SO47335;"776,7824"
339;20240227;20240310;20240305;26027;SO47336;"293,6213"
354;20240228;20240311;20240306;28520;SO47337;"776,7824"
373;20240228;20240311;20240306;16277;SO47338;"818,086"
371;20240228;20240311;20240306;15626;SO47339;"818,086"
369;20240228;20240311;20240306;13401;SO47340;"916,2563"
368;20240228;20240311;20240306;25104;SO47341;"916,2563"
360;20240228;20240311;20240306;26304;SO47342;"768,4119"
379;20240228;20240311;20240306;21553;SO47343;"818,086"
354;20240228;20240311;20240306;12686;SO47344;"776,7824"
356;20240228;20240311;20240306;12583;SO47345;"776,7824"
360;20240228;20240311;20240306;12585;SO47346;"768,4119"
321;20240228;20240311;20240306;26025;SO47347;"293,6213"
331;20240228;20240311;20240306;26028;SO47348;"293,6213"
321;20240229;20240312;20240307;19255;SO47460;"293,6213"
356;20240229;20240312;20240307;26320;SO47461;"776,7824"
375;20240301;20240313;20240308;15926;SO47462;"818,086"
373;20240301;20240313;20240308;14203;SO47463;"818,086"
370;20240301;20240313;20240308;16461;SO47464;"916,2563"
341;20240301;20240313;20240308;15303;SO47465;"293,6213"
381;20240301;20240313;20240308;24887;SO47466;"375,1641"
371;20240301;20240313;20240308;13446;SO47467;"818,086"
329;20240301;20240313;20240308;26152;SO47468;"293,6213"
383;20240302;20240314;20240309;19301;SO47469;"375,1641"
358;20240302;20240314;20240309;28685;SO47470;"768,4119"
370;20240302;20240314;20240309;14539;SO47471;"916,2563"
379;20240302;20240314;20240309;13438;SO47472;"818,086"
369;20240302;20240314;20240309;21875;SO47473;"916,2563"
379;20240302;20240314;20240309;21893;SO47474;"818,086"
369;20240302;20240314;20240309;21945;SO47475;"916,2563"
352;20240302;20240314;20240309;12693;SO47476;"776,7824"
352;20240303;20240315;20240310;28560;SO47477;"776,7824"
325;20240303;20240315;20240310;20811;SO47478;"293,6213"
331;20240303;20240315;20240310;20832;SO47479;"293,6213"
371;20240303;20240315;20240310;21568;SO47480;"818,086"
373;20240303;20240315;20240310;21899;SO47481;"818,086"
370;20240303;20240315;20240310;21948;SO47482;"916,2563"
379;20240304;20240316;20240311;14424;SO47483;"818,086"
371;20240304;20240316;20240311;16452;SO47484;"818,086"
371;20240304;20240316;20240311;14524;SO47485;"818,086"
377;20240304;20240316;20240311;14538;SO47486;"818,086"
377;20240305;20240317;20240312;16427;SO47487;"818,086"
379;20240305;20240317;20240312;13426;SO47488;"818,086"
368;20240305;20240317;20240312;21888;SO47489;"916,2563"
371;20240305;20240317;20240312;21895;SO47490;"818,086"
369;20240306;20240318;20240313;15932;SO47491;"916,2563"
335;20240306;20240318;20240313;19181;SO47492;"293,6213"
358;20240307;20240319;20240314;28569;SO47493;"768,4119"
373;20240307;20240319;20240314;15927;SO47494;"818,086"
368;20240307;20240319;20240314;16196;SO47495;"916,2563"
371;20240307;20240319;20240314;16470;SO47496;"818,086"
370;20240307;20240319;20240314;14170;SO47497;"916,2563"
325;20240307;20240319;20240314;27071;SO47498;"293,6213"
377;20240307;20240319;20240314;21572;SO47499;"818,086"
369;20240307;20240319;20240314;21951;SO47500;"916,2563"
360;20240307;20240319;20240314;12214;SO47501;"768,4119"
383;20240308;20240320;20240315;19278;SO47502;"375,1641"
383;20240308;20240320;20240315;19299;SO47503;"375,1641"
360;20240308;20240320;20240315;11605;SO47504;"768,4119"
352;20240308;20240320;20240315;26307;SO47505;"776,7824"
354;20240308;20240320;20240315;26324;SO47506;"776,7824"
333;20240308;20240320;20240315;15311;SO47507;"293,6213"
370;20240308;20240320;20240315;21892;SO47508;"916,2563"
368;20240308;20240320;20240315;21957;SO47509;"916,2563"
352;20240308;20240320;20240315;12688;SO47510;"776,7824"
375;20240309;20240321;20240316;14200;SO47511;"818,086"
373;20240309;20240321;20240316;16446;SO47512;"818,086"
368;20240309;20240321;20240316;15675;SO47513;"916,2563"
377;20240309;20240321;20240316;15684;SO47514;"818,086"
354;20240309;20240321;20240316;26308;SO47515;"776,7824"
362;20240309;20240321;20240316;26309;SO47516;"768,4119"
343;20240309;20240321;20240316;15308;SO47517;"293,6213"
373;20240309;20240321;20240316;21946;SO47518;"818,086"
337;20240309;20240321;20240316;26153;SO47519;"293,6213"
389;20240310;20240322;20240317;19263;SO47520;"375,1641"
369;20240310;20240322;20240317;16445;SO47521;"916,2563"
387;20240310;20240322;20240317;14089;SO47522;"375,1641"
371;20240310;20240322;20240317;13443;SO47523;"818,086"
370;20240310;20240322;20240317;21567;SO47524;"916,2563"
379;20240310;20240322;20240317;21889;SO47525;"818,086"
354;20240310;20240322;20240317;12215;SO47526;"776,7824"
360;20240310;20240322;20240317;28559;SO47527;"768,4119"
352;20240311;20240323;20240318;11598;SO47528;"776,7824"
377;20240311;20240323;20240318;13429;SO47529;"818,086"
329;20240311;20240323;20240318;15312;SO47530;"293,6213"
339;20240311;20240323;20240318;15325;SO47531;"293,6213"
383;20240311;20240323;20240318;24888;SO47532;"375,1641"
371;20240311;20240323;20240318;21886;SO47533;"818,086"
329;20240311;20240323;20240318;26148;SO47534;"293,6213"
385;20240312;20240324;20240319;14083;SO47535;"375,1641"
387;20240312;20240324;20240319;14088;SO47536;"375,1641"
371;20240312;20240324;20240319;13436;SO47537;"818,086"
379;20240312;20240324;20240319;13449;SO47538;"818,086"
329;20240312;20240324;20240319;20824;SO47539;"293,6213"
362;20240312;20240324;20240319;26326;SO47540;"768,4119"
341;20240312;20240324;20240319;15314;SO47541;"293,6213"
373;20240312;20240324;20240319;21571;SO47542;"818,086"
377;20240312;20240324;20240319;21956;SO47543;"818,086"
358;20240312;20240324;20240319;12694;SO47544;"768,4119"
354;20240312;20240324;20240319;28553;SO47545;"776,7824"
360;20240313;20240325;20240320;28683;SO47546;"768,4119"
333;20240313;20240325;20240320;20166;SO47547;"293,6213"
331;20240313;20240325;20240320;20834;SO47548;"293,6213"
343;20240313;20240325;20240320;19256;SO47549;"293,6213"
337;20240313;20240325;20240320;15290;SO47550;"293,6213"
371;20240313;20240325;20240320;21878;SO47551;"818,086"
368;20240313;20240325;20240320;21950;SO47552;"916,2563"
354;20240313;20240325;20240320;12698;SO47553;"776,7824"
362;20240313;20240325;20240320;12222;SO47554;"768,4119"
368;20240313;20240325;20240320;15674;SO47555;"916,2563"
379;20240314;20240326;20240321;14701;SO47556;"818,086"
377;20240314;20240326;20240321;13431;SO47557;"818,086"
370;20240314;20240326;20240321;25981;SO47558;"916,2563"
362;20240314;20240326;20240321;12699;SO47559;"768,4119"
325;20240315;20240327;20240322;27053;SO47560;"293,6213"
321;20240315;20240327;20240322;15328;SO47561;"293,6213"
377;20240315;20240327;20240322;21944;SO47562;"818,086"
368;20240315;20240327;20240322;21955;SO47563;"916,2563"
356;20240315;20240327;20240322;12210;SO47564;"776,7824"
377;20240316;20240328;20240323;15697;SO47565;"818,086"
389;20240316;20240328;20240323;24613;SO47566;"375,1641"
379;20240316;20240328;20240323;21570;SO47567;"818,086"
375;20240316;20240328;20240323;21885;SO47568;"818,086"
379;20240316;20240328;20240323;21959;SO47569;"818,086"
352;20240317;20240329;20240324;28562;SO47570;"776,7824"
377;20240317;20240329;20240324;14185;SO47571;"818,086"
368;20240317;20240329;20240324;29149;SO47572;"916,2563"
369;20240317;20240329;20240324;13435;SO47573;"916,2563"
333;20240317;20240329;20240324;20171;SO47574;"293,6213"
362;20240317;20240329;20240324;26315;SO47575;"768,4119"
377;20240317;20240329;20240324;21877;SO47576;"818,086"
370;20240317;20240329;20240324;21891;SO47577;"916,2563"
352;20240317;20240329;20240324;12687;SO47578;"776,7824"
371;20240318;20240330;20240325;16197;SO47579;"818,086"
389;20240318;20240330;20240325;14080;SO47580;"375,1641"
375;20240318;20240330;20240325;29152;SO47581;"818,086"
373;20240318;20240330;20240325;13433;SO47582;"818,086"
379;20240318;20240330;20240325;13442;SO47583;"818,086"
341;20240318;20240330;20240325;19194;SO47584;"293,6213"
329;20240318;20240330;20240325;15320;SO47585;"293,6213"
327;20240318;20240330;20240325;15322;SO47586;"293,6213"
371;20240318;20240330;20240325;21874;SO47587;"818,086"
379;20240319;20240331;20240326;16428;SO47588;"818,086"
383;20240319;20240331;20240326;14036;SO47589;"375,1641"
356;20240319;20240331;20240326;26312;SO47590;"776,7824"
360;20240319;20240331;20240326;26313;SO47591;"768,4119"
385;20240319;20240331;20240326;24614;SO47592;"375,1641"
325;20240319;20240331;20240326;26135;SO47593;"293,6213"
343;20240319;20240331;20240326;26154;SO47594;"293,6213"
369;20240320;20240401;20240327;14186;SO47595;"916,2563"
373;20240320;20240401;20240327;16199;SO47596;"818,086"
373;20240320;20240401;20240327;25971;SO47597;"818,086"
358;20240320;20240401;20240327;26306;SO47598;"768,4119"
362;20240320;20240401;20240327;26327;SO47599;"768,4119"
389;20240321;20240402;20240328;17188;SO47600;"375,1641"
379;20240321;20240402;20240328;14192;SO47601;"818,086"
323;20240321;20240402;20240328;19174;SO47602;"293,6213"
379;20240321;20240402;20240328;21562;SO47603;"818,086"
375;20240321;20240402;20240328;21876;SO47604;"818,086"
389;20240322;20240403;20240329;17187;SO47605;"375,1641"
375;20240322;20240403;20240329;15928;SO47606;"818,086"
389;20240322;20240403;20240329;14081;SO47607;"375,1641"
352;20240322;20240403;20240329;26322;SO47608;"776,7824"
335;20240322;20240403;20240329;15309;SO47609;"293,6213"
339;20240322;20240403;20240329;27075;SO47610;"293,6213"
331;20240322;20240403;20240329;26140;SO47611;"293,6213"
369;20240323;20240404;20240330;16465;SO47612;"916,2563"
387;20240323;20240404;20240330;14037;SO47613;"375,1641"
331;20240323;20240404;20240330;15302;SO47614;"293,6213"
343;20240323;20240404;20240330;15329;SO47615;"293,6213"
371;20240323;20240404;20240330;21873;SO47616;"818,086"
377;20240323;20240404;20240330;21943;SO47617;"818,086"
379;20240323;20240404;20240330;21947;SO47618;"818,086"
356;20240323;20240404;20240330;12689;SO47619;"776,7824"
352;20240323;20240404;20240330;12239;SO47620;"776,7824"
385;20240324;20240405;20240331;14044;SO47621;"375,1641"
339;20240324;20240405;20240331;20837;SO47622;"293,6213"
369;20240324;20240405;20240331;21569;SO47623;"916,2563"
371;20240324;20240405;20240331;21949;SO47624;"818,086"
377;20240324;20240405;20240331;21958;SO47625;"818,086"
321;20240324;20240405;20240331;26150;SO47626;"293,6213"
370;20240325;20240406;20240401;16444;SO47627;"916,2563"
369;20240325;20240406;20240401;16509;SO47628;"916,2563"
370;20240325;20240406;20240401;15685;SO47629;"916,2563"
354;20240325;20240406;20240401;26311;SO47630;"776,7824"
352;20240325;20240406;20240401;26325;SO47631;"776,7824"
343;20240325;20240406;20240401;27060;SO47632;"293,6213"
371;20240325;20240406;20240401;21894;SO47633;"818,086"
356;20240325;20240406;20240401;11570;SO47634;"776,7824"
354;20240325;20240406;20240401;12216;SO47635;"776,7824"
331;20240325;20240406;20240401;26142;SO47636;"293,6213"
371;20240326;20240407;20240402;13447;SO47637;"818,086"
362;20240326;20240407;20240402;26319;SO47638;"768,4119"
329;20240326;20240407;20240402;15321;SO47639;"293,6213"
354;20240327;20240408;20240403;26317;SO47640;"776,7824"
321;20240327;20240408;20240403;27062;SO47641;"293,6213"
383;20240328;20240409;20240404;17109;SO47642;"375,1641"
389;20240328;20240409;20240404;19290;SO47643;"375,1641"
375;20240328;20240409;20240404;15693;SO47644;"818,086"
375;20240328;20240409;20240404;14555;SO47645;"818,086"
352;20240328;20240409;20240404;20373;SO47646;"776,7824"
368;20240328;20240409;20240404;21897;SO47647;"916,2563"
356;20240328;20240409;20240404;12263;SO47648;"776,7824"
377;20240329;20240410;20240405;16447;SO47649;"818,086"
370;20240329;20240410;20240405;16512;SO47650;"916,2563"
377;20240329;20240410;20240405;25911;SO47651;"818,086"
333;20240329;20240410;20240405;20825;SO47652;"293,6213"
325;20240329;20240410;20240405;20163;SO47653;"293,6213"
387;20240329;20240410;20240405;24615;SO47654;"375,1641"
385;20240329;20240410;20240405;24889;SO47655;"375,1641"
368;20240329;20240410;20240405;21882;SO47656;"916,2563"
327;20240329;20240410;20240405;26138;SO47657;"293,6213"
362;20240330;20240411;20240406;12283;SO47731;"768,4119"
369;20240330;20240411;20240406;13452;SO47732;"916,2563"
375;20240330;20240411;20240406;13461;SO47733;"818,086"
333;20240330;20240411;20240406;15333;SO47734;"293,6213"
343;20240330;20240411;20240406;27084;SO47735;"293,6213"
358;20240330;20240411;20240406;12705;SO47736;"768,4119"
356;20240330;20240411;20240406;13018;SO47737;"776,7824"
327;20240330;20240411;20240406;26165;SO47738;"293,6213"
329;20240331;20240412;20240407;20839;SO47739;"293,6213"
325;20240331;20240412;20240407;15337;SO47740;"293,6213"
337;20240331;20240412;20240407;15343;SO47741;"293,6213"
375;20240331;20240412;20240407;22180;SO47742;"818,086"
362;20240331;20240412;20240407;12988;SO47743;"768,4119"
360;20240331;20240412;20240407;12989;SO47744;"768,4119"
360;20240331;20240412;20240407;12998;SO47745;"768,4119"
358;20240331;20240412;20240407;13022;SO47746;"768,4119"
371;20240401;20240413;20240408;16253;SO47747;"1657,9875"
352;20240401;20240413;20240408;26485;SO47748;"1574,2789"
371;20240401;20240413;20240408;22172;SO47749;"1657,9875"
369;20240401;20240413;20240408;21976;SO47750;"1856,946"
369;20240401;20240413;20240408;21983;SO47751;"1856,946"
377;20240401;20240413;20240408;21994;SO47752;"1657,9875"
360;20240401;20240413;20240408;13020;SO47753;"1557,3146"
389;20240402;20240414;20240409;14104;SO47754;"760,3325"
387;20240402;20240414;20240409;17195;SO47755;"760,3325"
354;20240402;20240414;20240409;12272;SO47756;"1574,2789"
379;20240402;20240414;20240409;16530;SO47757;"1657,9875"
371;20240402;20240414;20240409;16550;SO47758;"1657,9875"
375;20240402;20240414;20240409;14773;SO47759;"1657,9875"
371;20240402;20240414;20240409;13482;SO47760;"1657,9875"
325;20240403;20240415;20240410;20548;SO47761;"595,0724"
352;20240403;20240415;20240410;26330;SO47762;"1574,2789"
379;20240403;20240415;20240410;22170;SO47763;"1657,9875"
356;20240404;20240416;20240411;28711;SO47764;"1574,2789"
360;20240404;20240416;20240411;26343;SO47765;"1557,3146"
358;20240404;20240416;20240411;26329;SO47766;"1557,3146"
381;20240404;20240416;20240411;24902;SO47767;"760,3325"
371;20240404;20240416;20240411;21985;SO47768;"1657,9875"
360;20240404;20240416;20240411;12703;SO47769;"1557,3146"
343;20240404;20240416;20240411;26375;SO47770;"595,0724"
377;20240405;20240417;20240412;22181;SO47771;"1657,9875"
369;20240405;20240417;20240412;22195;SO47772;"1856,946"
325;20240405;20240417;20240412;15345;SO47773;"595,0724"
333;20240405;20240417;20240412;15346;SO47774;"595,0724"
369;20240405;20240417;20240412;21980;SO47775;"1856,946"
352;20240405;20240417;20240412;13007;SO47776;"1574,2789"
339;20240405;20240417;20240412;26162;SO47777;"595,0724"
354;20240406;20240418;20240413;12284;SO47778;"1574,2789"
375;20240406;20240418;20240413;16269;SO47779;"1657,9875"
381;20240406;20240418;20240413;14105;SO47780;"760,3325"
379;20240406;20240418;20240413;25991;SO47781;"1657,9875"
377;20240406;20240418;20240413;22032;SO47782;"1657,9875"
371;20240406;20240418;20240413;22197;SO47783;"1657,9875"
356;20240406;20240418;20240413;13078;SO47784;"1574,2789"
356;20240407;20240419;20240414;28708;SO47785;"1574,2789"
370;20240407;20240419;20240414;14719;SO47786;"1856,946"
368;20240407;20240419;20240414;16585;SO47787;"1856,946"
379;20240408;20240420;20240415;16546;SO47788;"1657,9875"
375;20240408;20240420;20240415;13453;SO47789;"1657,9875"
371;20240408;20240420;20240415;22173;SO47790;"1657,9875"
358;20240408;20240420;20240415;13036;SO47791;"1557,3146"
369;20240409;20240421;20240416;16207;SO47792;"1856,946"
368;20240409;20240421;20240416;14716;SO47793;"1856,946"
354;20240409;20240421;20240416;20375;SO47794;"1574,2789"
379;20240409;20240421;20240416;22004;SO47795;"1657,9875"
371;20240409;20240421;20240416;21979;SO47796;"1657,9875"
371;20240409;20240421;20240416;21986;SO47797;"1657,9875"
354;20240409;20240421;20240416;13000;SO47798;"1574,2789"
360;20240410;20240422;20240417;12264;SO47799;"1557,3146"
373;20240410;20240422;20240417;14798;SO47800;"1657,9875"
329;20240410;20240422;20240417;20555;SO47801;"595,0724"
341;20240410;20240422;20240417;20850;SO47802;"595,0724"
379;20240410;20240422;20240417;22000;SO47803;"1657,9875"
370;20240410;20240422;20240417;22178;SO47804;"1856,946"
379;20240410;20240422;20240417;22198;SO47805;"1657,9875"
341;20240410;20240422;20240417;15348;SO47806;"595,0724"
379;20240410;20240422;20240417;16575;SO47807;"1657,9875"
343;20240410;20240422;20240417;26161;SO47808;"595,0724"
339;20240410;20240422;20240417;26187;SO47809;"595,0724"
333;20240410;20240422;20240417;26204;SO47810;"595,0724"
352;20240411;20240423;20240418;12271;SO47811;"1574,2789"
377;20240411;20240423;20240418;16252;SO47812;"1657,9875"
383;20240411;20240423;20240418;14098;SO47813;"760,3325"
360;20240411;20240423;20240418;26338;SO47814;"1557,3146"
371;20240411;20240423;20240418;22033;SO47815;"1657,9875"
369;20240411;20240423;20240418;22174;SO47816;"1856,946"
371;20240411;20240423;20240418;22200;SO47817;"1657,9875"
325;20240411;20240423;20240418;15364;SO47818;"595,0724"
375;20240411;20240423;20240418;21968;SO47819;"1657,9875"
352;20240411;20240423;20240418;13025;SO47820;"1574,2789"
352;20240411;20240423;20240418;13038;SO47821;"1574,2789"
354;20240411;20240423;20240418;13051;SO47822;"1574,2789"
337;20240411;20240423;20240418;26160;SO47823;"595,0724"
368;20240412;20240424;20240419;16267;SO47824;"1856,946"
321;20240412;20240424;20240419;20560;SO47825;"595,0724"
370;20240412;20240424;20240419;22168;SO47826;"1856,946"
370;20240412;20240424;20240419;22175;SO47827;"1856,946"
368;20240412;20240424;20240419;21984;SO47828;"1856,946"
352;20240412;20240424;20240419;12706;SO47829;"1574,2789"
383;20240413;20240425;20240420;19308;SO47830;"760,3325"
362;20240413;20240425;20240420;12281;SO47831;"1557,3146"
369;20240413;20240425;20240420;13478;SO47832;"1856,946"
373;20240413;20240425;20240420;22031;SO47833;"1657,9875"
375;20240413;20240425;20240420;22196;SO47834;"1657,9875"
383;20240413;20240425;20240420;24904;SO47835;"760,3325"
356;20240414;20240426;20240421;28707;SO47836;"1574,2789"
356;20240414;20240426;20240421;12277;SO47837;"1574,2789"
371;20240414;20240426;20240421;13456;SO47838;"1657,9875"
321;20240414;20240426;20240421;20838;SO47839;"595,0724"
335;20240414;20240426;20240421;20584;SO47840;"595,0724"
362;20240414;20240426;20240421;26490;SO47841;"1557,3146"
323;20240414;20240426;20240421;15338;SO47842;"595,0724"
333;20240414;20240426;20240421;15339;SO47843;"595,0724"
371;20240414;20240426;20240421;21996;SO47844;"1657,9875"
369;20240415;20240427;20240422;16206;SO47845;"1856,946"
368;20240415;20240427;20240422;14779;SO47846;"1856,946"
368;20240415;20240427;20240422;16278;SO47847;"1856,946"
358;20240415;20240427;20240422;26328;SO47848;"1557,3146"
323;20240415;20240427;20240422;15342;SO47849;"595,0724"
321;20240415;20240427;20240422;15350;SO47850;"595,0724"
358;20240416;20240428;20240423;26331;SO47851;"1557,3146"
354;20240416;20240428;20240423;26342;SO47852;"1574,2789"
362;20240416;20240428;20240423;26487;SO47853;"1557,3146"
321;20240416;20240428;20240423;15341;SO47854;"595,0724"
354;20240416;20240428;20240423;12987;SO47855;"1574,2789"
362;20240416;20240428;20240423;12995;SO47856;"1557,3146"
360;20240416;20240428;20240423;13024;SO47857;"1557,3146"
385;20240417;20240429;20240424;19302;SO47858;"760,3325"
358;20240417;20240429;20240424;28713;SO47859;"1557,3146"
352;20240417;20240429;20240424;26339;SO47860;"1574,2789"
356;20240417;20240429;20240424;20470;SO47861;"1574,2789"
379;20240417;20240429;20240424;22199;SO47862;"1657,9875"
323;20240417;20240429;20240424;15351;SO47863;"595,0724"
373;20240417;20240429;20240424;21966;SO47864;"1657,9875"
352;20240417;20240429;20240424;12701;SO47865;"1574,2789"
352;20240417;20240429;20240424;12990;SO47866;"1574,2789"
360;20240417;20240429;20240424;12991;SO47867;"1557,3146"
354;20240417;20240429;20240424;13021;SO47868;"1574,2789"
327;20240417;20240429;20240424;26190;SO47869;"595,0724"
383;20240418;20240430;20240425;19305;SO47870;"760,3325"
371;20240418;20240430;20240425;14708;SO47871;"1657,9875"
379;20240418;20240430;20240425;14790;SO47872;"1657,9875"
383;20240418;20240430;20240425;26321;SO47873;"760,3325"
373;20240418;20240430;20240425;13462;SO47874;"1657,9875"
375;20240418;20240430;20240425;25992;SO47875;"1657,9875"
339;20240418;20240430;20240425;20848;SO47876;"595,0724"
323;20240418;20240430;20240425;20851;SO47877;"595,0724"
358;20240418;20240430;20240425;12702;SO47878;"1557,3146"
387;20240419;20240501;20240426;18157;SO47879;"760,3325"
360;20240419;20240501;20240426;28689;SO47880;"1557,3146"
379;20240419;20240501;20240426;16553;SO47881;"1657,9875"
375;20240419;20240501;20240426;13464;SO47882;"1657,9875"
352;20240419;20240501;20240426;26481;SO47883;"1574,2789"
370;20240419;20240501;20240426;22030;SO47884;"1856,946"
385;20240419;20240501;20240426;24901;SO47885;"760,3325"
358;20240419;20240501;20240426;13011;SO47886;"1557,3146"
356;20240419;20240501;20240426;13012;SO47887;"1574,2789"
354;20240419;20240501;20240426;13050;SO47888;"1574,2789"
377;20240420;20240502;20240427;16541;SO47889;"1657,9875"
370;20240420;20240502;20240427;16263;SO47890;"1856,946"
373;20240420;20240502;20240427;16290;SO47891;"1657,9875"
389;20240420;20240502;20240427;26373;SO47892;"760,3325"
371;20240420;20240502;20240427;25989;SO47893;"1657,9875"
358;20240420;20240502;20240427;26344;SO47894;"1557,3146"
333;20240420;20240502;20240427;15347;SO47895;"595,0724"
389;20240421;20240503;20240428;17206;SO47896;"760,3325"
377;20240421;20240503;20240428;16573;SO47897;"1657,9875"
323;20240421;20240503;20240428;19276;SO47898;"595,0724"
358;20240421;20240503;20240428;12996;SO47899;"1557,3146"
362;20240421;20240503;20240428;13035;SO47900;"1557,3146"
354;20240421;20240503;20240428;13075;SO47901;"1574,2789"
360;20240421;20240503;20240428;13076;SO47902;"1557,3146"
368;20240422;20240504;20240429;14714;SO47903;"1856,946"
377;20240422;20240504;20240429;16562;SO47904;"1657,9875"
373;20240422;20240504;20240429;29336;SO47905;"1657,9875"
339;20240422;20240504;20240429;27082;SO47906;"595,0724"
369;20240422;20240504;20240429;21999;SO47907;"1856,946"
362;20240422;20240504;20240429;20468;SO47908;"1557,3146"
356;20240422;20240504;20240429;12999;SO47909;"1574,2789"
352;20240422;20240504;20240429;13049;SO47910;"1574,2789"
358;20240422;20240504;20240429;13077;SO47911;"1557,3146"
360;20240423;20240505;20240430;28724;SO47912;"1557,3146"
368;20240423;20240505;20240430;29159;SO47913;"1856,946"
335;20240423;20240505;20240430;20556;SO47914;"595,0724"
360;20240423;20240505;20240430;26351;SO47915;"1557,3146"
383;20240423;20240505;20240430;24903;SO47916;"760,3325"
358;20240423;20240505;20240430;13001;SO47917;"1557,3146"
362;20240423;20240505;20240430;13006;SO47918;"1557,3146"
381;20240424;20240506;20240501;17216;SO47919;"760,3325"
358;20240424;20240506;20240501;12282;SO47920;"1557,3146"
379;20240424;20240506;20240501;14796;SO47921;"1657,9875"
379;20240424;20240506;20240501;13468;SO47922;"1657,9875"
358;20240424;20240506;20240501;26486;SO47923;"1557,3146"
377;20240424;20240506;20240501;22171;SO47924;"1657,9875"
385;20240424;20240506;20240501;24900;SO47925;"760,3325"
360;20240424;20240506;20240501;13079;SO47926;"1557,3146"
331;20240424;20240506;20240501;26188;SO47927;"595,0724"
377;20240425;20240507;20240502;29154;SO47928;"1657,9875"
368;20240425;20240507;20240502;29281;SO47929;"1856,946"
377;20240425;20240507;20240502;21982;SO47930;"1657,9875"
370;20240426;20240508;20240503;16531;SO47931;"1856,946"
373;20240426;20240508;20240503;16561;SO47932;"1657,9875"
373;20240426;20240508;20240503;16270;SO47933;"1657,9875"
385;20240426;20240508;20240503;14106;SO47934;"760,3325"
375;20240426;20240508;20240503;22194;SO47935;"1657,9875"
325;20240426;20240508;20240503;26192;SO47936;"595,0724"
321;20240427;20240509;20240504;20549;SO47937;"595,0724"
371;20240427;20240509;20240504;21969;SO47938;"1657,9875"
371;20240427;20240509;20240504;21987;SO47939;"1657,9875"
354;20240427;20240509;20240504;12994;SO47940;"1574,2789"
356;20240427;20240509;20240504;13010;SO47941;"1574,2789"
337;20240427;20240509;20240504;26167;SO47942;"595,0724"
385;20240428;20240510;20240505;17196;SO47943;"760,3325"
362;20240428;20240510;20240505;28690;SO47944;"1557,3146"
370;20240428;20240510;20240505;14791;SO47945;"1856,946"
369;20240428;20240510;20240505;14802;SO47946;"1856,946"
387;20240428;20240510;20240505;14109;SO47947;"760,3325"
369;20240428;20240510;20240505;13450;SO47948;"1856,946"
377;20240428;20240510;20240505;13477;SO47949;"1657,9875"
356;20240428;20240510;20240505;26484;SO47950;"1574,2789"
356;20240428;20240510;20240505;12700;SO47951;"1574,2789"
369;20240428;20240510;20240505;22193;SO47952;"1856,946"
369;20240428;20240510;20240505;21974;SO47953;"1856,946"
323;20240428;20240510;20240505;26191;SO47954;"595,0724"
